# sent_id = CicIncFr-D-75-1
# text = at huius sceleratissimi opera qui fuit locus religiosissimus nunc erit locus desertissimus nimirum quoniam traditam sibi publicorum custodiam sacrorum non honoris sed oneris esse existimauit
1	at	lilaLemma:87415	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIncertarum0rationum%20Fragmenta/Cicero_Incertarum0rationumFragmenta_CicIncFr.BPN_t_0000001	O
2	huius	lilaLemma:105455	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIncertarum0rationum%20Fragmenta/Cicero_Incertarum0rationumFragmenta_CicIncFr.BPN_t_0000002	O
3	sceleratissimi	lilaIpoLemma:39625	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIncertarum0rationum%20Fragmenta/Cicero_Incertarum0rationumFragmenta_CicIncFr.BPN_t_0000003	O
4	opera	lilaLemma:115016	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIncertarum0rationum%20Fragmenta/Cicero_Incertarum0rationumFragmenta_CicIncFr.BPN_t_0000004	O
5	qui	lilaLemma:121354	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIncertarum0rationum%20Fragmenta/Cicero_Incertarum0rationumFragmenta_CicIncFr.BPN_t_0000005	O
6	fuit	lilaLemma:126689	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIncertarum0rationum%20Fragmenta/Cicero_Incertarum0rationumFragmenta_CicIncFr.BPN_t_0000006	O
7	locus	lilaLemma:110019	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIncertarum0rationum%20Fragmenta/Cicero_Incertarum0rationumFragmenta_CicIncFr.BPN_t_0000007	O
8	religiosissimus	lilaLemma:121716	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIncertarum0rationum%20Fragmenta/Cicero_Incertarum0rationumFragmenta_CicIncFr.BPN_t_0000008	O
9	nunc	lilaLemma:113990	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIncertarum0rationum%20Fragmenta/Cicero_Incertarum0rationumFragmenta_CicIncFr.BPN_t_0000009	O
10	erit	lilaLemma:126689	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIncertarum0rationum%20Fragmenta/Cicero_Incertarum0rationumFragmenta_CicIncFr.BPN_t_0000010	O
11	locus	lilaLemma:110019	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIncertarum0rationum%20Fragmenta/Cicero_Incertarum0rationumFragmenta_CicIncFr.BPN_t_0000011	O
12	desertissimus	lilaIpoLemma:11845	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIncertarum0rationum%20Fragmenta/Cicero_Incertarum0rationumFragmenta_CicIncFr.BPN_t_0000012	O
13	nimirum	lilaLemma:114151	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIncertarum0rationum%20Fragmenta/Cicero_Incertarum0rationumFragmenta_CicIncFr.BPN_t_0000013	O
14	quoniam	lilaLemma:121289	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIncertarum0rationum%20Fragmenta/Cicero_Incertarum0rationumFragmenta_CicIncFr.BPN_t_0000014	O
15	traditam	lilaLemma:128519	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIncertarum0rationum%20Fragmenta/Cicero_Incertarum0rationumFragmenta_CicIncFr.BPN_t_0000015	O
